id,baking_duration,egg_yolk_cnt,final_temp,salt_ratio,sugar_content,vanilla_extract,origin_dummy,target
3325,1.6153142301327073,0.0,-0.2184873949579832,2.4596885313722523,0.4136291600633915,-0.3012130434132985,0.0,KO
196,-0.1741552925647408,0.0,-0.5378151260504201,0.9051044101607628,-0.1394611727416799,1.8708630588559476,0.0,OK
1834,-0.549735117035475,1.5,-0.0588235294117647,-0.6421474930942334,0.0982567353407289,-0.0530385679534747,1.0,OK
2540,1.7755072907242244,0.5,-1.226890756302521,0.2036647569001909,-0.098256735340729,1.041644171915721,0.0,OK
3468,-2.2185900710690976,-0.5,0.7899159663865546,-0.32506067863437,-0.179080824088748,-0.7668211458843669,1.0,OK
5020,0.657464539125468,0.0,-0.9327731092436976,1.1214920417399938,-0.0665610142630745,0.4533596043718058,0.0,KO
3657,1.3626385942513204,0.0,-1.0420168067226891,1.226679396298512,-0.1473851030110935,-0.6678962500540302,0.0,KO
2430,-0.0083997224056646,1.0,1.0084033613445378,-1.1792250147412622,1.072900158478605,-1.434024943489368,1.0,OK
1406,-0.549735117035475,0.0,0.8235294117647058,-0.3191918342374549,0.8335974643423139,-0.1334383968478589,1.0,OK
631,1.4306311551345872,0.5,-1.3949579831932772,0.5298818959491777,-0.1458003169572108,0.4533596043718058,0.0,OK
4012,1.215421748683409,0.5,-1.2857142857142858,0.4672266328663507,-0.1299524564183835,0.2475791383365457,0.0,KO
5054,0.4191564839250947,0.0,-0.1848739495798319,-0.7412230216251459,-0.1933438985736926,-0.8689484903989306,1.0,OK
579,0.5423532472198126,-0.5,-1.3025210084033614,0.6763999387182487,-0.0824088748019018,2.741083879513743,0.0,OK
4473,-1.5430509863094648,0.0,0.1092436974789916,1.4298942260776315,-0.2361331220285262,0.0251717193523118,1.0,OK
4258,0.1448666750461841,0.5,-0.1428571428571428,-0.9113177385214593,0.4405705229793977,0.3179192518292257,1.0,OK
302,-0.7636175526289714,0.5,0.1680672268907563,0.0647045148624912,-0.2979397781299525,-0.4790321379978733,1.0,KO
4397,-0.7636175526289714,1.0,0.0336134453781512,-1.3633355314229745,-0.179080824088748,-2.586950016638469,1.0,OK
291,1.3626385942513204,0.0,-0.1092436974789916,-1.0498224317399367,1.410459587955626,-0.8689484903989306,1.0,OK
4587,-0.3539809263101232,1.0,-0.2016806722689075,-0.7499456566438935,0.4770206022187005,-0.974447854852386,1.0,OK
1666,1.4306311551345872,0.5,-0.9663865546218487,1.089401066937545,-0.1093502377179081,0.5822638454022121,0.0,OK
5066,-0.7636175526289714,-0.5,0.865546218487395,-0.1900286410288125,0.7131537242472266,-0.4790321379978733,1.0,OK
3026,-0.998250999617816,1.0,-0.5882352941176471,-1.0180545777558136,-0.2820919175911252,-1.1963051993264375,1.0,KO
2350,1.2910018378745896,0.5,-1.1260504201680672,1.2490004058406374,-0.1980982567353407,0.3179192518292257,0.0,OK
3451,0.5423532472198126,-0.5,-0.0840336134453781,0.8345539862326038,0.0982567353407289,-1.0835014208344609,1.0,OK
1662,0.1448666750461841,-0.5,-0.1428571428571428,0.279146283509727,1.6767036450079242,-1.0835014208344609,1.0,KO
3268,-1.256787919847565,0.5,-0.2436974789915966,-0.3883894355008733,-0.2345483359746434,-0.3012130434132985,1.0,OK
5046,0.5423532472198126,1.0,-0.134453781512605,-0.7361520910778337,0.0253565768621235,0.9344339437858564,1.0,OK
4884,-1.5430509863094648,0.0,-0.3193277310924369,-0.362449659624541,-0.2440570522979398,1.3832052265955084,1.0,OK
3848,-0.1741552925647408,0.0,0.2773109243697479,0.4270409301894874,-0.2519809825673534,-0.2161277594805069,1.0,KO
2777,-0.1741552925647408,0.0,0.6554621848739496,0.070908648074622,0.4659270998415214,0.2475791383365457,1.0,KO
4324,1.2910018378745896,-0.5,-1.403361344537815,0.8647697988107442,-0.2044374009508716,0.8223806198662836,0.0,OK
4577,0.7652569654133029,0.0,0.7563025210084033,0.3044558199669899,1.7939778129952462,0.0251717193523118,1.0,KO
3852,-0.3539809263101232,-0.5,0.5210084033613446,0.4274317459115395,-0.2091917591125199,0.1012865434899617,1.0,KO
1805,0.2869970812670247,1.5,-0.5882352941176471,-0.9680474679115288,0.8526148969889067,-0.8689484903989306,1.0,OK
2616,-0.0083997224056646,0.0,0.6470588235294118,-0.5816145078223904,1.548335974643423,0.3864892856129198,1.0,KO
1093,-1.8617207607655712,0.5,-0.0756302521008403,-0.2970516684071889,-0.2757527733755943,0.175394507464988,1.0,OK
1604,0.1448666750461841,1.0,0.0588235294117647,-0.9834952295251176,-0.2297939778129953,-1.68950802575586,1.0,KO
3619,-0.549735117035475,0.5,0.6302521008403361,-0.7074165004857483,-0.2820919175911252,-0.3012130434132985,1.0,OK
2018,0.1448666750461841,1.5,0.1176470588235294,0.2888906303194846,0.3296354992076069,-0.0530385679534747,1.0,OK
75,-0.3539809263101232,0.5,0.1512605042016806,-1.9700265259218104,0.3708399366085578,1.1443384644555548,1.0,OK
4613,0.4191564839250947,-0.5,0.5630252100840336,0.7740248250941479,-0.1822503961965134,-0.3012130434132985,1.0,KO
3208,-2.620914448802395,0.0,-0.3781512605042016,0.1405589516806963,1.8320126782884312,-1.68950802575586,1.0,OK
369,0.4191564839250947,0.0,0.2857142857142857,0.055599176233173,1.1711568938193346,-0.8689484903989306,1.0,KO
4903,0.2869970812670247,0.5,-0.1512605042016806,-0.6974547891271395,-0.2963549920760698,-0.974447854852386,1.0,OK
1445,0.1448666750461841,1.5,-0.0168067226890756,-1.5538429349995353,0.6481774960380349,0.7051235012480822,1.0,OK
3066,0.4191564839250947,0.5,-0.6134453781512605,0.3954911595187684,-0.1949286846275753,1.7200511356428725,0.0,OK
2518,1.6153142301327073,0.5,-0.0924369747899159,1.2615803608857263,-0.1378763866877972,0.0251717193523118,0.0,KO
4697,-0.7636175526289714,-0.5,0.5798319327731093,-0.2115128269417312,1.6354992076069734,-0.3012130434132985,1.0,OK
1629,1.4952492260628594,0.0,-0.680672268907563,1.3820869213786393,-0.1125198098256735,0.7644265070307211,0.0,OK
3937,-0.3539809263101232,0.5,0.5966386554621849,-0.570258119184071,0.920760697305864,0.5822638454022121,1.0,KO
4764,2.216443574138091,-0.5,0.3109243697478991,1.334551112777954,-0.0935023771790808,0.1012865434899617,0.0,KO
2359,-0.3539809263101232,0.0,0.8319327731092437,1.113204883915601,-0.1568938193343899,0.7644265070307211,1.0,KO
3471,1.051062439251608,-0.5,-0.9663865546218487,0.6335703073080041,-0.1251980982567354,0.988623259450058,0.0,OK
1127,-0.998250999617816,1.0,0.0336134453781512,-0.6762725417967154,-0.3026941362916007,-0.7668211458843669,1.0,OK
5200,0.1448666750461841,0.0,0.8907563025210085,0.2212987631943014,-0.1854199683042789,-0.4790321379978733,1.0,KO
2757,-1.5430509863094648,1.0,0.3865546218487395,-0.162295592004974,-0.2329635499207607,-0.0530385679534747,1.0,OK
3104,0.657464539125468,0.0,-0.9831932773109244,1.344445063613266,-0.0237717908082408,0.8223806198662836,0.0,OK
2555,-0.549735117035475,-0.5,1.0336134453781514,-0.2338024545636197,0.7939778129952457,-0.3888075618117652,1.0,KO
1256,-1.8617207607655712,-0.5,0.6890756302521008,-0.4702442692697927,-0.1822503961965134,-1.0835014208344609,1.0,KO
990,0.657464539125468,0.0,-0.6218487394957983,1.3763891584300791,-0.1584786053882726,1.041644171915721,0.0,KO
1795,0.2869970812670247,-0.5,1.2941176470588236,-0.4632908164098026,0.7575277337559431,-0.0530385679534747,1.0,OK
217,2.33673270248914,0.0,-0.9327731092436976,0.5627335737424423,-0.1394611727416799,0.175394507464988,0.0,KO
1572,-0.549735117035475,1.0,-0.4117647058823529,-1.0313718478091922,-0.2931854199683043,-1.8245927201355183,1.0,OK
3460,0.7652569654133029,0.5,-1.2100840336134453,1.0912447308388915,-0.0522979397781299,0.1012865434899617,0.0,KO
5079,0.7652569654133029,0.5,-1.1260504201680672,1.766859905912271,-0.1299524564183835,0.9344339437858564,0.0,KO
2478,0.961497014380406,1.5,0.3193277310924369,-1.6978042506898496,-0.1362916006339144,1.5579699626183632,1.0,OK
135,-0.549735117035475,-0.5,0.5294117647058824,-0.1217074416530636,1.2297939778129954,-0.6678962500540302,1.0,KO
2758,-0.1741552925647408,1.0,0.0168067226890756,-0.710986198193794,-0.3423137876386688,-1.3130703959503665,1.0,OK
4503,-0.1741552925647408,0.0,0.2941176470588235,0.3742743943940206,0.0348652931854199,0.5822638454022121,1.0,KO
118,0.8664034318086397,-0.5,1.1680672268907564,1.0453197527799616,1.5530903328050714,0.644420536037522,1.0,OK
1517,0.1448666750461841,0.0,-0.0924369747899159,-0.0975586871326235,-0.3106180665610143,0.7644265070307211,1.0,KO
1503,-1.5430509863094648,0.0,1.403361344537815,0.2748930246604624,0.6687797147385103,0.518596779431074,1.0,KO
3151,1.6711827656468734,-0.5,-0.6470588235294118,1.4661389976834116,-0.1220285261489699,0.4533596043718058,0.0,KO
3738,0.1448666750461841,-0.5,0.4369747899159664,-0.7318156560593061,1.2583201267828843,-0.5720157510445362,1.0,OK
3179,-0.998250999617816,-0.5,-1.226890756302521,1.0094441121643376,-0.133122028526149,1.8708630588559476,0.0,OK
2179,-0.998250999617816,-0.5,-1.26890756302521,0.8720126930245707,-0.126782884310618,1.7587602608841906,0.0,OK
3989,-0.549735117035475,-1.0,0.4957983193277311,0.4363966008810525,2.326465927099842,-1.5594152263305925,1.0,KO
3353,-2.2185900710690976,-0.2136828551361132,0.0,0.2676392526529016,0.3185419968304279,-0.4790321379978733,1.0,OK
2129,-0.3539809263101232,-0.5,1.2352941176470589,-0.0364919362961734,0.5800316957210777,-0.1334383968478589,1.0,KO
970,0.7652569654133029,0.5,0.2941176470588235,-1.0363877418607683,1.4595879556259903,-0.5720157510445362,1.0,OK
4635,0.1448666750461841,0.5,0.8235294117647058,-0.4264100393710704,1.1315372424722665,0.2475791383365457,1.0,KO
1927,0.7652569654133029,1.0,0.5966386554621849,-1.270711347496094,1.29635499207607,-0.7668211458843669,1.0,OK
3836,-0.0083997224056646,1.5,-0.1092436974789916,-1.7834038914789634,-0.2329635499207607,0.8790343769892823,1.0,OK
1408,0.5423532472198126,0.0,-0.2436974789915966,2.612410508465302,-0.2345483359746434,0.4533596043718058,1.0,OK
2566,-0.549735117035475,0.5,-0.0588235294117647,-1.265110599134286,0.2155309033280507,-1.68950802575586,1.0,OK
1073,-0.998250999617816,-0.5,0.9327731092436976,-0.5849669924556851,1.416798732171157,-0.3012130434132985,1.0,KO
4576,1.4306311551345872,-0.5,-0.773109243697479,0.7819899906607527,-0.2107765451664025,-0.3888075618117652,0.0,KO
913,2.1496149212384594,0.5,-1.369747899159664,2.4859977639848365,-0.0950871632329635,0.175394507464988,0.0,KO
514,-1.5430509863094648,1.5,0.0084033613445378,-0.3756779075784303,-0.312202852614897,-1.0835014208344609,1.0,OK
2395,-0.7636175526289714,-0.5,0.361344537815126,-0.0830099080131821,2.3581616481774965,-0.3888075618117652,1.0,KO
4341,1.2910018378745896,-0.5,0.6554621848739496,1.4760440748887993,0.8066561014263075,-0.2161277594805069,1.0,KO
223,1.7755072907242244,0.0,-0.6722689075630253,0.5109857561701678,-0.1458003169572108,0.3864892856129198,0.0,OK
696,-2.2185900710690976,0.0,0.6302521008403361,1.3929851508337243,-0.2234548335974643,-1.8245927201355183,1.0,OK
3032,-0.3539809263101232,0.0,0.4369747899159664,-0.9414869606144864,1.537242472266244,-0.6678962500540302,1.0,KO
211,-0.998250999617816,-0.5,0.5798319327731093,0.3148965944257733,2.2947702060221875,1.0935365629812543,1.0,OK
4286,1.4306311551345872,0.0,-0.5462184873949579,1.61897859413051,0.0681458003169571,1.1940861660736972,0.0,KO
3639,-0.7636175526289714,0.5,-0.3781512605042016,-0.931912267234586,1.3423137876386688,-1.3130703959503665,1.0,OK
4109,-0.998250999617816,1.0,0.5714285714285714,0.3182247810211966,0.0729001584786054,-0.7668211458843669,1.0,KO
4977,-1.8617207607655712,1.0,0.2689075630252101,-1.048138382337473,0.5229793977812995,1.242814315860272,1.0,OK
5166,0.2869970812670247,1.5,0.0336134453781512,-2.694715175303764,0.3106180665610143,0.0251717193523118,1.0,OK
1736,-0.3539809263101232,1.0,-0.2184873949579832,-1.1139677146986513,0.277337559429477,-1.8245927201355183,1.0,OK
1706,-0.3539809263101232,0.5,1.2857142857142858,-0.3092555772087909,1.2646592709984157,-0.974447854852386,1.0,OK
1132,0.1448666750461841,1.5,1.2773109243697478,-0.8599437802468707,0.4263074484944533,0.8790343769892823,1.0,OK
642,-0.7636175526289714,1.0,-0.0168067226890756,-0.8408141034533823,0.6038034865293186,-1.0835014208344609,1.0,OK
4056,-0.1741552925647408,0.0,0.2689075630252101,-0.1238220439333467,-0.213946117274168,-0.2161277594805069,1.0,KO
5078,-0.7636175526289714,0.5,-0.3025210084033613,-0.7303722382549134,-0.1933438985736926,-0.974447854852386,1.0,OK
4799,-0.0083997224056646,-0.5,0.8907563025210085,-0.8599437802468707,1.9698890649762288,1.1443384644555548,1.0,KO
1108,-0.3539809263101232,0.5,1.100840336134454,0.1497092539176038,-0.1679873217115689,-0.1334383968478589,1.0,OK
4347,-1.5430509863094648,0.5,0.4201680672268907,-0.2104051554005987,0.3153724247226624,1.041644171915721,1.0,OK
3708,-1.5430509863094648,-0.5,0.2605042016806723,0.1044281321901194,2.006339144215531,-0.5720157510445362,1.0,OK
3697,0.4191564839250947,0.5,-0.134453781512605,0.2063208474906592,1.7385103011093506,0.3864892856129198,0.7966945002229768,OK
2074,-0.0083997224056646,0.5,0.8235294117647058,-0.2037726199822549,-0.2123613312202853,0.988623259450058,1.0,OK
3200,1.4952492260628594,-0.5,1.092436974789916,0.4759906870927986,0.2630744849445325,-0.3888075618117652,1.0,KO
2087,1.999934014818069,-0.5,-1.3529411764705883,1.3350022125740166,0.1759112519809826,0.3179192518292257,0.0,KO
832,-0.3539809263101232,0.5,-0.1428571428571428,-1.057417417270615,-0.2741679873217116,-1.0835014208344609,1.0,OK
4004,0.8664034318086397,0.5,0.7478991596638656,0.1474259809414954,-0.1980982567353407,-0.7668211458843669,1.0,KO
1588,1.051062439251608,0.0,0.1428571428571428,-0.2120669042932872,0.4374009508716324,-0.3012130434132985,1.0,KO
458,0.657464539125468,0.0,-0.8907563025210085,1.5246194573088616,-0.2297939778129953,1.4281719544920084,0.0,OK
4518,1.1355656386168482,1.0,-1.218487394957983,0.3990688326189566,-0.1806656101426308,0.3179192518292257,0.0,OK
4772,-0.1741552925647408,0.0,0.9159663865546218,-1.230891913396548,0.8605388272583203,0.518596779431074,1.0,OK
1438,-0.1741552925647408,-0.5,0.3193277310924369,-0.7807732710130507,1.3312202852614898,0.3864892856129198,1.0,OK
1204,-0.3539809263101232,1.0,-0.453781512605042,-0.1365596926240514,-0.2614896988906497,-0.4790321379978733,1.0,OK
2716,0.7652569654133029,0.0,-0.5546218487394958,-0.0054497654527457,0.4976228209191759,-0.7668211458843669,1.0,KO
774,0.2869970812670247,-0.5,0.3781512605042016,0.7118931228086607,1.2852614896988908,1.6405022122915367,1.0,KO
407,-1.256787919847565,0.0,1.6974789915966386,-0.6126721390514126,1.4088748019017434,0.2475791383365457,1.0,OK
1993,1.1355656386168482,0.0,-1.134453781512605,0.9259280878424327,-0.1980982567353407,0.3179192518292257,0.0,OK
2489,-0.0083997224056646,1.5,0.0187706710608038,-0.1190675210891926,-0.0364500792393027,0.175394507464988,1.0,OK
3997,0.4191564839250947,-0.5,0.6218487394957983,0.2599266991154282,1.026941362916007,0.2475791383365457,1.0,OK
912,-1.256787919847565,0.5,0.3361344537815126,-0.043573621647156,-0.2234548335974643,1.041644171915721,1.0,OK
4042,-0.1741552925647408,0.0,1.1260504201680672,-0.0588397128329875,0.7733755942947703,0.1012865434899617,1.0,OK
4970,-0.549735117035475,0.5,0.3193277310924369,-0.5596286863896828,0.6798732171156894,-2.7596912730766023,1.0,OK
4583,-0.0083997224056646,-0.5,0.6722689075630253,0.3572785783861829,2.54041204437401,-0.3012130434132985,1.0,KO
4721,-0.0083997224056646,0.0,0.0,0.5280384016308771,-0.3137876386687797,-0.7668211458843669,1.0,KO
261,1.6711827656468734,0.0,-0.3781512605042016,1.3426508631996454,-0.0602218700475436,0.988623259450058,0.0,KO
693,0.8664034318086397,0.0,0.9411764705882352,0.5656237379620864,0.2361331220285261,0.1012865434899617,1.0,KO
1019,0.5423532472198126,1.5,-0.3193277310924369,-1.1463454105228863,0.2028526148969889,0.175394507464988,1.0,OK
3107,-0.0083997224056646,-0.5,0.8319327731092437,2.761898205226745,0.0966719492868463,-1.0835014208344609,1.0,KO
4237,1.556736608081615,-0.5,0.3445378151260504,2.522974487022056,0.1426307448494453,2.1749593193669874,0.0,KO
4513,-0.549735117035475,0.0,0.1764705882352941,-0.5047405096780501,0.4263074484944533,0.5822638454022121,1.0,OK
60,-0.3539809263101232,-0.5,1.0084033613445378,-0.0149077782503429,0.7385103011093503,0.3864892856129198,1.0,KO
2639,-0.3539809263101232,0.0,1.1680672268907564,-0.5642720675179134,0.7543581616481776,-0.0530385679534747,1.0,OK
266,-0.7636175526289714,1.0,-0.3025210084033613,-0.7448528957786118,-0.2836767036450079,1.4281719544920084,1.0,OK
5106,-0.0083997224056646,0.0,0.4285714285714285,-0.4601382771998896,1.2250396196513471,-0.4790321379978733,1.0,KO
2999,-0.0083997224056646,0.0,0.5630252100840336,-0.7711813564438127,-0.2091917591125199,0.7051235012480822,1.0,OK
4033,-0.3539809263101232,-0.5,-1.134453781512605,1.14176867669478,-0.1568938193343899,1.6405022122915367,0.0,OK
198,0.5423532472198126,-0.5,1.1176470588235294,-0.0114176462120062,1.5309033280507132,0.4533596043718058,1.0,OK
4081,-0.998250999617816,0.0,1.226890756302521,-0.0711429641638288,2.003169572107766,1.6405022122915367,1.0,KO
1115,-0.549735117035475,1.0,0.2521008403361344,-0.8854706802157151,-0.2076069730586371,1.7200511356428725,1.0,OK
640,-0.998250999617816,1.5,0.2689075630252101,-0.4658164974561828,0.5483359746434232,-2.263085771975688,1.0,OK
4086,1.1355656386168482,1.0,-0.5462184873949579,-0.6847187367616012,-0.2250396196513471,-0.1329721704674607,1.0,OK
611,0.5423532472198126,0.0,0.134453781512605,-0.5228679101765895,-0.1648177496038035,0.1012865434899617,1.0,OK
1106,2.308190582960419,0.0,-1.2857142857142858,1.011381348414785,-0.1901743264659271,-0.3888075618117652,0.0,KO
2217,-0.3539809263101232,0.0,1.3109243697478992,-0.7874403923607771,1.5673534072900162,-0.0530385679534747,1.0,OK
2486,0.657464539125468,0.0,0.5882352941176471,-0.0144087867482007,-0.3280507131537243,1.5155283220662294,1.0,OK
932,-0.549735117035475,0.5,0.1260504201680672,-0.132304247609124,1.5562599049128367,-1.3130703959503665,1.0,OK
3363,-0.549735117035475,0.5,-0.3529411764705882,-0.4301290548909144,0.6291600633914421,1.9069505491951095,1.0,OK
3491,1.4952492260628594,0.0,0.3529411764705882,1.163803998948468,-0.1458003169572108,0.3179192518292257,0.0,KO
5002,1.8242823001780053,1.5,-1.3109243697478992,0.6962471548113129,0.1188589540412044,0.0251717193523118,0.0,KO
